0.000000, 10.980250, 0.000000, 0.000000
0.000000, 20.086340, 0.000000, 0.000000
0.000000, 24.311926, 0.000000, 0.000000
0.000000, 16.842611, 0.295632, 0.000000
0.000000, 19.591728, 0.343886, 0.000000
0.000000, 20.728619, 0.363841, 0.000000
0.000000, 21.171229, 0.743449, 0.000000
0.000000, 24.824227, 0.871728, 0.000000
0.000000, 29.371340, 1.031404, 0.000000
0.000000, 5.577691, 0.293950, 0.000000
0.000000, 13.806592, 0.727623, 0.000000
0.000000, 20.521551, 1.081508, 0.000000
0.000000, 6.036555, 0.424483, 0.000000
0.000000, 6.522344, 0.458643, 0.000000
0.000000, 25.022965, 1.759584, 0.000000
0.000000, 14.661154, 1.289887, 0.000000
0.000000, 22.903383, 2.015038, 0.000000
0.000000, 26.241233, 2.308702, 0.000000
0.000000, 6.820760, 0.720925, 0.000000
0.000000, 18.480648, 1.953326, 0.000000
0.000000, 22.167695, 2.343031, 0.000000
0.000000, 10.449830, 1.290318, 0.000000
0.000000, 12.352092, 1.525205, 0.000000
0.000000, 18.633281, 2.300790, 0.000000
0.000000, 12.895263, 1.822570, 0.000000
0.000000, 16.303487, 2.304276, 0.000000
0.000000, 17.133115, 2.421532, 0.000000
0.000000, 7.571258, 1.205981, 0.000000
0.000000, 21.282402, 3.389949, 0.000000
0.000000, 24.276451, 3.866853, 0.000000
0.000000, 10.786760, 1.912843, 0.000000
0.000000, 12.358007, 2.191476, 0.000000
0.000000, 16.636930, 2.950269, 0.000000
0.000000, 5.610337, 1.096785, 0.000000
0.000000, 12.891413, 2.520189, 0.000000
0.000000, 15.905187, 3.109362, 0.000000
0.000000, 17.993274, 3.846598, 0.000000
0.000000, 26.564388, 5.678929, 0.000000
0.000000, 28.974158, 6.194089, 0.000000
0.000000, 9.708556, 2.254363, 0.000000
0.000000, 10.374155, 2.408917, 0.000000
0.000000, 26.741806, 6.209546, 0.000000
0.000000, 2.979591, 0.747217, 0.000000
0.000000, 7.778481, 1.950675, 0.000000
0.000000, 9.657598, 2.421917, 0.000000
0.000000, 8.205740, 2.211590, 0.000000
0.000000, 10.787294, 2.907363, 0.000000
0.000000, 12.267673, 3.306351, 0.000000
0.000000, 2.870728, 0.828017, 0.000000
0.000000, 10.736066, 3.096652, 0.000000
0.000000, 23.896713, 6.892636, 0.000000
0.000000, 15.396201, 4.735011, 0.000000
0.000000, 17.039324, 5.240344, 0.000000
0.000000, 21.258679, 6.537982, 0.000000
0.000000, 3.662111, 1.197002, 0.000000
0.000000, 13.166918, 4.303754, 0.000000
0.000000, 27.457333, 8.974736, 0.000000
0.000000, 7.369925, 2.552951, 0.000000
0.000000, 9.812867, 3.399188, 0.000000
0.000000, 22.884282, 7.927142, 0.000000
0.000000, 3.276125, 1.199652, 0.000000
